filename,mfcc_mean1,mfcc_mean2,mfcc_mean3,mfcc_mean4,mfcc_mean5,mfcc_mean6,mfcc_mean7,mfcc_mean8,mfcc_mean9,mfcc_mean10,mfcc_mean11,mfcc_mean12,mfcc_mean13,mfcc_mean14,mfcc_mean15,mfcc_mean16,mfcc_mean17,mfcc_mean18,mfcc_mean19,mfcc_mean20,mfcc_std1,mfcc_std2,mfcc_std3,mfcc_std4,mfcc_std5,mfcc_std6,mfcc_std7,mfcc_std8,mfcc_std9,mfcc_std10,mfcc_std11,mfcc_std12,mfcc_std13,mfcc_std14,mfcc_std15,mfcc_std16,mfcc_std17,mfcc_std18,mfcc_std19,mfcc_std20,cent_mean,cent_std,cent_skew,rolloff_mean,rolloff_std,label
ID22_hc_0_0_0.wav_fragment_8.wav,-478.4062,83.33959,38.740177,12.08003,5.5289655,10.177068,0.7131557,-2.197546,-3.036047,-3.3745642,-2.737112,-0.2975757,-7.1839266,3.6300585,2.328716,1.5935127,-6.5335155,4.583593,-0.19033054,-0.20284207,97.35591,49.126213,29.916597,21.046015,15.852598,14.69543,13.497248,13.2938385,11.682227,12.509383,10.631358,8.4809065,10.712489,9.858385,7.340569,6.849471,9.120982,6.4531217,7.113382,6.368619,2771.6415338185207,1603.5386087133284,1.378103002239313,5711.482747395833,2634.022938807167,HC
ID22_hc_0_0_0.wav_fragment_9.wav,-572.4487,82.83529,28.69802,16.817179,13.96927,15.154161,1.4318671,5.9092,5.378617,5.474487,3.2077982,2.2346923,-1.6479253,7.2792015,-0.48467216,4.546175,-2.2036676,2.8457391,-1.5137328,2.8411655,68.920906,26.769459,20.628561,13.646405,8.547467,11.430683,10.684334,10.3236065,7.0251184,7.2224035,8.957718,7.989209,7.135782,5.814513,6.790757,6.887522,5.5287843,4.465479,5.5790377,4.7839713,2687.640319500387,820.8818783402976,0.4880980362885369,6425.8168538411455,1791.979322728283,HC
ID23_hc_0_0_0.wav_fragment_0.wav,-469.9889,89.30134,18.707756,15.956832,2.4638882,-4.880795,-9.389286,-3.6567307,-11.712959,-5.4635577,9.907769,-5.6823363,5.7943106,3.8945837,-0.5524892,3.4098246,-2.6059072,2.9104733,-6.1828375,1.0732989,105.05135,65.189445,32.65497,31.575436,18.714289,15.251634,15.732018,15.140231,14.294237,13.984661,12.601835,12.934986,10.261341,8.5287895,8.608082,8.281212,8.745559,9.487847,8.038306,6.208027,2404.4357323569743,1715.5395683015067,1.8322064446792203,4258.589680989583,2603.6235587458204,HC
ID23_hc_0_0_0.wav_fragment_1.wav,-508.4325,109.00246,12.450923,11.022865,0.27453628,-6.419164,-5.876792,-0.05439278,-7.2528515,-6.443755,10.2478075,-3.5069747,7.5718756,4.2469187,1.0728475,4.0103183,-2.2371027,1.8210909,-3.7188842,-1.2271217,125.8585,34.33456,31.126167,24.411104,22.462294,17.594664,15.48161,10.982913,12.948643,11.676687,9.186957,14.29763,7.861816,8.107167,7.9475746,6.5216527,8.260609,8.4962225,7.1493616,5.6153483,1788.192733161686,714.1397237841536,1.594480905399748,3667.7225748697915,1923.891504911155,HC
ID23_hc_0_0_0.wav_fragment_10.wav,-479.01694,77.869804,30.023685,12.799766,2.7143915,-4.854397,-9.923969,1.1728722,-13.372649,0.51764244,11.630409,-9.033376,2.621693,8.067871,-4.0133657,1.0602442,-4.3926225,1.9429878,-9.234206,0.81414723,96.47059,64.94011,38.052555,26.18973,17.745245,15.73581,15.72905,12.621809,13.220226,10.405273,11.159798,10.89475,9.856427,10.002217,8.128682,6.1522007,7.552218,7.0366545,6.417762,6.972371,2850.8957110189544,1984.0194404378035,1.257947671779499,5143.943277994792,2813.3299072285763,HC
ID23_hc_0_0_0.wav_fragment_11.wav,-586.8808,84.53786,29.080969,18.230501,13.540405,4.225707,2.3306894,3.1946704,0.9975829,2.0302515,4.2658243,6.3988194,2.9674184,5.1881733,1.9690323,5.7854886,-0.27415946,4.0100393,1.1877664,1.5306334,93.89302,33.611473,15.099663,19.379097,18.140736,11.797494,14.612316,9.760158,13.09006,9.898298,9.105592,8.472482,9.773228,8.095663,6.474173,5.2474422,8.102683,7.2257056,7.0464544,6.0220175,2470.1108859096216,981.0816034306397,1.0978420571814698,5873.0316162109375,2301.705773450732,HC
ID23_hc_0_0_0.wav_fragment_12.wav,-505.55566,74.87505,21.603045,27.869654,5.2892385,-10.321461,-8.351201,5.170849,-4.5260873,6.1988955,10.381997,-1.7482399,2.3423676,6.7074857,-0.6236266,0.45129684,0.47232133,3.3968778,-3.567156,2.3105707,127.53114,43.14779,31.563501,26.347395,16.99995,17.632347,18.747765,10.319482,13.52663,13.204095,8.889826,8.175061,10.061159,8.48254,7.4717717,8.823008,7.168146,6.580784,7.193033,6.151574,2530.6217915367047,1283.209651299182,2.33572963018538,5448.398844401042,2147.443690337463,HC
ID23_hc_0_0_0.wav_fragment_13.wav,-471.42825,88.47284,12.664224,19.842873,1.252807,-6.5337563,-14.245719,3.6513336,-10.446891,3.8995044,11.407699,-8.771476,4.358915,5.7813454,-0.0045386422,-0.120417066,-2.4785686,0.65559685,-7.8417516,1.6448447,91.30921,41.11338,27.708155,29.0224,27.237799,14.20295,17.222017,11.650731,13.375116,14.345388,12.617321,10.677903,9.48754,9.324949,8.596768,8.236521,9.957315,8.497378,6.5873427,6.612949,2213.483321296799,959.856234576609,1.9667777600570182,4666.025797526042,1999.2989954300076,HC
ID23_hc_0_0_0.wav_fragment_14.wav,-467.57462,81.09547,27.552774,26.269125,-1.1592913,-6.0053377,-12.503106,2.5120227,-13.373683,4.0817823,11.003264,-10.757672,4.25767,7.9974527,-1.2027832,-1.1882577,-0.53031945,0.23718685,-7.562368,3.0090952,99.82467,50.75542,33.930885,30.325413,18.836075,18.607244,18.032238,11.59578,11.112843,11.966668,9.251321,10.802452,8.579257,6.736606,7.281117,6.9776807,7.8271337,8.448904,8.00028,7.0420194,2435.963431014667,1420.2080325100399,1.6516231114457316,4753.2053629557295,2274.8832224372773,HC
ID23_hc_0_0_0.wav_fragment_15.wav,-489.34238,100.683754,19.448149,28.643785,4.083147,-8.49667,-5.6004925,3.759459,-12.9196415,0.47059137,9.172499,-10.364509,3.3950224,5.4257255,1.7686083,0.5169902,-2.4453855,1.8291818,-4.8434143,0.12825407,90.731346,43.92095,26.577604,30.415154,19.581547,14.722169,14.246928,11.437404,12.502219,10.953206,11.460392,10.921834,10.0053625,7.2392898,8.062557,6.5635867,7.487001,7.482361,6.5977263,6.1970034,1976.6173457996204,1009.7106158535938,2.2255165460865833,3866.655476888021,2125.5128543131054,HC
ID23_hc_0_0_0.wav_fragment_16.wav,-532.59106,92.070595,35.958305,21.31538,4.0110664,-1.2489449,-7.8494,4.983639,-5.828609,5.1141477,6.8088765,-6.4648557,6.3814883,7.2991953,-1.5602471,2.457108,2.4929545,2.9966786,-5.273379,4.9037786,114.97604,53.685326,31.69245,26.301542,14.809542,17.155426,16.47599,10.833783,10.511578,11.222486,9.020195,12.596482,11.268983,6.258344,7.2601047,7.1522164,7.3322754,6.2893586,8.591154,5.8415976,2336.2610051449,1642.4461205999723,1.968589115841125,4535.9792073567705,2325.1926149577116,HC
ID23_hc_0_0_0.wav_fragment_17.wav,-471.656,72.989235,35.178646,15.069887,3.939388,-0.33285508,-11.014563,1.633693,-10.860681,2.9172244,5.966462,-5.416231,4.5412292,5.4100213,-1.1536021,-0.43012816,-0.21491425,-0.4898411,-6.94564,5.3760276,104.08483,59.999275,45.451015,20.949131,24.41654,16.426935,16.731718,12.520748,11.044498,10.89868,10.479087,9.436058,7.8959336,8.726468,9.003482,7.6189113,8.721439,6.20929,7.6906605,7.4360714,3154.8859338441926,2203.1943731770866,1.1532505724682673,5563.043212890625,2671.4431707294993,HC
ID23_hc_0_0_0.wav_fragment_18.wav,-508.48834,90.919136,29.008955,16.712412,-1.538486,0.56728256,-3.322231,4.0546412,-6.328875,6.7040515,8.318623,-7.146793,4.837476,6.061627,0.2122619,-2.1609726,3.0364206,1.1994689,-4.6661153,3.158955,111.24848,46.332886,36.83652,21.594717,22.364164,14.963544,18.939556,12.061269,13.4057665,9.91973,8.422615,9.055121,8.091262,8.375028,7.043408,7.6388946,6.57575,6.685477,6.300603,6.1822257,2548.0999082146013,1640.0717488430766,1.8813554686277323,5092.303466796875,2514.0078511634615,HC
ID23_hc_0_0_0.wav_fragment_19.wav,-478.1794,85.19459,18.697046,41.730747,8.259024,-11.12476,-12.865853,2.5993729,-14.395618,0.77517164,4.7812796,-6.665603,0.98751503,7.524178,0.10505104,-0.033452705,1.473309,0.19421797,-3.4317722,0.78854156,73.447174,53.9918,30.369915,30.757446,17.690914,17.913742,15.572027,12.934117,12.629785,9.881105,9.912154,9.382317,5.251586,7.4544373,7.4742785,7.4493184,7.6821694,6.3384204,6.0589566,6.4116936,2301.9001928837106,1284.3033413928933,1.8537948258890775,4585.3759765625,2219.005527255172,HC
ID23_hc_0_0_0.wav_fragment_2.wav,-503.67957,85.94061,25.813965,28.540342,5.0364676,-8.875724,-5.6892247,0.7600184,-10.768107,-5.474534,6.563734,-1.46524,4.875281,2.9872496,-1.2829565,4.61243,-2.3967876,4.865024,-6.001284,0.6071215,113.43673,52.916016,33.669968,32.159298,18.738802,18.377445,18.030231,12.659988,14.563366,13.972673,10.58205,11.4247675,7.4918623,8.909449,8.82163,6.226696,8.582365,7.7015495,7.095853,7.28899,2167.7408966941007,1413.0097900752708,2.396763480410893,4218.414306640625,2319.751305186018,HC
ID23_hc_0_0_0.wav_fragment_20.wav,-495.81973,76.33931,29.319126,24.503227,4.5207133,-3.4406528,-10.914359,1.6488144,-12.400303,6.051586,5.4405756,-6.3905787,2.3766682,7.443247,0.9315908,-3.2685075,3.702484,-1.4058928,-1.4331052,0.6200681,99.581764,56.230347,38.830517,26.372696,19.647459,17.512974,17.204039,10.4313135,13.841533,11.731963,10.07736,12.210022,7.1583805,7.4762096,6.6630225,6.998104,8.226571,9.150435,6.841633,7.5966363,2736.400476887737,1757.5753479156033,1.5933337489489292,5189.4521077473955,2370.817022462473,HC
ID23_hc_0_0_0.wav_fragment_21.wav,-516.6749,82.808105,30.105736,9.21748,-0.47873884,1.7667727,-2.8310804,4.674906,-5.92178,15.527258,8.237987,-6.9519305,3.6618207,10.394258,1.5666931,-1.2999889,4.3496194,-0.95890725,-0.7186719,1.7441032,126.634415,50.31687,36.215675,24.27514,21.791359,12.614421,15.144583,13.160116,14.043415,10.835873,9.876846,12.325245,10.867949,7.9645324,8.649215,7.493704,7.188957,6.963536,7.0028596,6.396906,2650.049304659691,1803.3316393099149,1.6447352138154878,5125.3509521484375,2391.6513401811612,HC
ID23_hc_0_0_0.wav_fragment_22.wav,-487.34357,71.867424,33.07856,23.279215,0.033204395,1.3187668,-4.871344,3.4618804,-11.292849,8.809503,0.92142224,-1.8125497,-0.8111155,9.16462,-0.0977897,-4.2168827,4.824296,-3.9332798,0.409362,-0.10979504,103.05845,56.38872,42.235928,29.600073,25.524675,15.336248,18.118464,13.19751,14.041691,11.659296,10.922025,8.656327,8.04601,7.986796,8.451802,7.728786,8.24149,7.936319,6.971211,8.28809,2977.7556634671982,1871.0456264886882,1.2836380857099128,5446.2554931640625,2385.4819769762616,HC
ID23_hc_0_0_0.wav_fragment_23.wav,-464.4887,94.77095,26.684433,15.921891,-3.808878,-2.566258,-11.690806,-1.0707095,-14.837812,9.021932,6.4884562,-7.812161,0.8805412,7.5555115,0.6984825,-2.784913,1.889194,-2.245939,-2.1500351,-1.2403234,83.57302,62.618916,39.03518,31.4329,20.073835,18.360893,14.614696,13.450542,12.450461,10.427505,11.381588,10.968078,10.484079,8.205142,8.194933,8.454721,9.084245,8.666246,6.714684,6.9552493,2479.597382915903,1785.5665883128377,1.5912727931114619,4353.89404296875,2646.382916437669,HC
ID23_hc_0_0_0.wav_fragment_24.wav,-466.78683,83.918144,20.02817,16.285496,-5.8595514,-4.0099497,-11.852494,0.9130531,-12.722134,12.89325,6.0488524,-5.872773,3.9093359,9.889143,-1.9711934,-5.0001016,5.2376733,-4.1780014,-0.18274096,-2.5712788,104.588806,55.624016,38.841896,24.589184,24.138716,18.11406,21.420424,12.580886,13.047789,11.316665,11.560106,12.307111,8.255757,9.320521,7.445913,8.633542,8.378878,8.398379,7.050276,7.382456,2687.6095235134912,1758.3886886582382,1.6640850585108629,4993.609619140625,2207.182477639574,HC
ID23_hc_0_0_0.wav_fragment_25.wav,-481.15268,89.61014,21.515593,21.078737,-6.9078927,-6.1058497,-9.943567,2.2917702,-12.96462,9.894468,7.547248,-7.2297826,2.6011474,7.632484,1.5202245,-5.632168,3.287914,-3.6332352,0.55824053,-2.2826533,93.42067,43.665276,31.075665,26.278934,25.932983,16.57764,17.057905,11.010172,13.777282,10.511647,9.282888,10.867149,8.877247,8.873868,8.605861,7.861816,8.103092,7.4900475,5.9472075,7.178739,2274.3896152709353,1188.1708783604354,1.8357619945667762,4685.1165771484375,2068.6721979064664,HC
ID23_hc_0_0_0.wav_fragment_26.wav,-492.67905,79.85596,33.5193,23.972456,-3.9957502,-4.4111266,-10.629309,-0.0059695067,-8.91281,7.8370047,6.2680135,-6.3122625,1.3657057,10.621617,-0.70028317,-1.6228949,4.1129694,-1.2888933,-1.4671912,-0.83812386,103.69936,55.08691,34.81623,22.025696,21.389437,19.148872,15.789736,12.046806,12.5064745,10.946674,9.62116,10.22645,7.0099063,7.9747357,8.1817045,7.134976,8.235271,6.627234,7.1385884,6.0753675,2646.100488408293,1640.9822609165876,1.4578204156287748,5158.896891276042,2350.3142322840745,HC
ID23_hc_0_0_0.wav_fragment_27.wav,-515.3696,94.153625,18.955528,22.879372,-2.6677647,-3.5272262,-10.540438,4.0137424,-5.9471684,9.472888,6.7358527,-7.7943516,5.530802,5.4638515,1.2395049,-1.8511027,0.608624,-0.98238575,-0.5775778,-1.2393293,120.460556,44.03877,32.72024,21.041504,19.2145,17.292274,18.224152,12.369218,12.715134,9.979058,10.6424465,12.533817,10.838492,9.133092,8.17455,8.402948,7.3801675,8.118236,7.117921,6.4892187,2176.6715912589448,1184.8656824828893,2.418842742145964,4438.531494140625,1905.6626384585518,HC
ID23_hc_0_0_0.wav_fragment_28.wav,-480.28027,84.73812,30.495531,16.329235,-11.132148,1.2504058,-9.691093,1.6597984,-14.016561,12.05832,5.37853,-7.3436007,0.79843354,8.94714,-1.7474498,-2.7702668,4.3121142,-3.0703924,0.89706045,-2.0794497,102.62749,55.811867,33.487232,28.142147,18.867601,18.226358,16.379126,15.78659,14.220699,11.821777,9.073959,12.099303,9.580685,9.265295,8.903078,7.0756845,8.687177,7.9401236,6.4909987,8.011221,2526.36484271157,1595.6006085374406,1.6416920665943806,4801.405843098958,2304.9166603159624,HC
ID23_hc_0_0_0.wav_fragment_29.wav,-477.43005,85.84769,27.744534,23.6696,-2.022972,-3.9495282,-10.502916,5.726957,-12.294475,7.2585444,3.6683934,-4.4823155,0.1261324,8.67227,0.013830256,-1.7828065,3.9831574,-2.087174,1.8380617,-2.2677133,94.2635,57.150642,37.57644,30.600658,25.456171,18.643799,15.107321,11.489066,13.412019,11.457229,8.91949,9.350392,9.843532,7.860279,7.3149266,8.860751,7.534078,7.9188237,7.0789595,6.8440294,2503.629841716227,1644.3595089351502,1.7982865236127317,4809.5306396484375,2313.7877269587775,HC
ID23_hc_0_0_0.wav_fragment_3.wav,-515.1182,88.60677,16.010532,25.683214,5.990536,-10.31928,-5.4361286,2.2385783,-7.990528,-5.6760874,11.241453,-2.2595086,2.6060486,3.8710966,2.5158093,4.315148,-3.1070967,4.65608,-7.8293037,-0.8542378,115.99265,47.61633,28.670496,26.706541,19.975334,19.268793,15.156225,10.998897,13.506855,14.827896,10.373454,9.866289,6.872249,7.678219,8.714409,5.3422027,8.945474,6.7291303,7.1281605,6.446414,2284.742270696954,1281.9327925859309,2.290100695504666,4743.2861328125,2302.402742948457,HC
ID23_hc_0_0_0.wav_fragment_30.wav,-460.74805,78.07157,30.128841,13.41742,-9.458475,0.8916527,-9.258199,-0.20017694,-13.285533,11.276908,5.4541483,-7.378159,-0.8552573,9.436992,0.46882996,-3.892577,6.223025,-1.5214078,0.3602589,-0.6881957,94.39536,58.84614,37.53595,29.957281,22.088896,14.144946,14.503858,12.228752,13.927379,11.988079,10.738316,11.915714,10.040293,9.024793,7.942584,7.9224515,7.9506183,8.372308,7.7477436,9.311612,2870.7370805865135,1739.5576559401613,1.1252029467508577,5323.386637369792,2469.760110761408,HC
ID23_hc_0_0_0.wav_fragment_31.wav,-482.39743,89.665276,23.26222,21.170908,-6.9631386,-4.5773478,-9.28122,2.0135012,-11.2177305,13.382069,3.7348592,-5.4686666,3.1737516,10.012512,-1.1576216,-3.0569017,3.822461,-4.567585,2.107295,-2.9482708,98.22495,59.00154,31.314154,29.982204,23.76614,16.279016,18.755907,11.859216,11.811205,12.084185,9.915133,9.862885,9.022345,10.084976,9.06536,6.787227,8.467587,8.889693,6.7073812,6.7116714,2472.901071580167,1513.6713804083129,1.5756072868051354,4715.073649088542,2489.3506089598804,HC
ID23_hc_0_0_0.wav_fragment_32.wav,-502.11325,107.16401,22.91843,26.652794,-0.12512575,-5.9843636,-8.299199,4.1148686,-13.90034,6.296152,6.515028,-7.6717877,0.31885713,5.009872,-0.772124,-1.9354869,1.2232637,-1.1757449,2.9826417,-1.2853425,103.55627,40.48727,25.728197,32.55801,24.448612,15.897465,17.029732,11.779284,14.929691,12.082348,9.45078,12.672752,8.217927,7.922151,8.097348,8.842778,8.754459,8.627023,6.9119554,7.5440893,1898.2579638870359,957.981835528858,2.0380396313699976,3849.708048502604,1996.9147962222241,HC
ID23_hc_0_0_0.wav_fragment_33.wav,-471.32104,87.79013,29.27203,14.207902,-8.096071,3.399086,-9.541126,3.9053717,-10.870029,10.060997,7.11251,-9.120323,0.50545585,11.808095,2.079263,-6.2568383,3.6908035,-2.8103507,0.20137222,-1.8906487,100.75583,61.86833,47.24645,24.290718,21.811722,17.043629,16.584633,12.503099,12.3999,11.526959,11.528995,12.107463,9.740027,8.27678,7.538916,9.112144,7.825192,6.971725,7.3131504,6.811434,2783.4033847890887,1918.9336040380958,1.3734680314577816,4991.51611328125,2521.6714319214093,HC
ID23_hc_0_0_0.wav_fragment_34.wav,-461.95306,100.76045,19.953695,17.055712,-3.073116,-2.797063,-15.437172,3.4695508,-12.2599745,7.4668818,4.98841,-10.0680065,0.21199149,10.722425,-0.7112851,-4.3587623,0.5898899,0.79875594,-2.48757,-2.670016,96.1196,54.045506,35.155952,29.612259,23.655693,16.221321,18.781971,11.807033,12.784669,11.884777,9.658133,11.031133,10.016845,9.5294695,8.972374,7.5559797,9.953937,8.276328,7.7578006,6.4626403,2205.9785334244207,1384.6984309078653,1.959320788235559,4191.19873046875,2217.965572673353,HC
ID23_hc_0_0_0.wav_fragment_35.wav,-560.0168,174.21312,64.617035,13.355611,-29.665127,-9.837335,-21.78952,-0.051326513,-4.280779,3.0441225,12.147778,-2.8834686,-1.8523803,5.579201,2.111735,7.629313,1.4039531,-1.3723565,3.8146124,-5.817741,41.049538,39.27112,16.588678,8.703667,19.364935,14.842265,12.850161,2.123872,1.9587883,4.9446287,3.743772,4.653814,3.9425182,6.556241,3.1999633,2.7831867,2.2177513,4.736207,2.3198583,4.0582476,978.5744385250777,413.1847948390184,1.2861619028758342,1665.234375,1493.7536083959944,HC
ID23_hc_0_0_0.wav_fragment_4.wav,-491.71997,87.02461,21.91187,18.905745,4.2795258,-7.3595433,-11.150138,-1.9296654,-8.253144,-2.723265,11.016726,-6.7332845,5.6065435,6.9470773,-3.6872885,2.3768117,-2.9063394,4.5308623,-7.8023205,-0.5580147,118.95057,51.667904,33.11161,27.091425,15.633191,17.246038,18.155125,12.110503,12.959448,10.271234,9.362312,12.717649,8.894741,8.220106,8.442928,6.2308307,9.057931,7.963774,9.663903,6.3119445,2333.8873834342794,1479.9618802333916,2.176928304077545,4714.475504557292,2442.5551295098267,HC
ID23_hc_0_0_0.wav_fragment_5.wav,-490.31235,103.626945,20.709631,19.980663,13.643977,-7.3654346,-10.440199,-0.4636891,-16.176802,-4.5643306,4.0530925,-2.7730758,2.5667734,3.5826252,0.22510698,5.7347655,-6.8904476,6.6206484,-6.987889,-0.008330098,91.38194,44.752605,28.346434,28.57117,18.727558,15.219986,14.423847,14.662428,15.123587,13.762135,10.848099,12.975521,10.39526,9.646646,9.663949,7.798364,9.58318,7.140775,8.188215,7.2624073,1775.8131238929793,1180.1120054229639,3.222505090661495,3347.9644775390625,1988.706970389873,HC
ID23_hc_0_0_0.wav_fragment_6.wav,-470.89273,103.09312,19.871298,13.783881,-1.1762344,-9.246336,-7.751938,-1.3918134,-13.073445,-2.8812878,8.342019,-5.7303343,3.5494497,6.725765,-2.4180202,6.281778,-2.574449,4.3715243,-10.933275,1.0686361,86.95373,52.63102,29.4306,29.755415,22.55585,17.861689,14.633584,10.579398,11.633129,11.758306,11.453886,9.356867,9.041424,9.615611,11.592575,7.005378,9.681322,7.5195465,7.70197,7.1182065,2133.2422600075665,1424.8335628590144,1.930040740517465,3979.804484049479,2701.2056916150796,HC
ID23_hc_0_0_0.wav_fragment_7.wav,-495.86334,95.40239,21.13397,15.90634,-1.0014452,-9.662766,-2.961929,4.283381,-9.177827,1.7490529,10.399022,-3.0769603,3.7004766,4.745867,-2.3162124,4.4374843,-1.1929632,8.78598,-9.893816,2.6869705,120.75909,45.83067,27.288677,31.279037,22.192139,18.657534,16.383974,12.187221,16.52548,11.030315,9.030536,10.064076,9.939632,9.149594,8.716473,6.914417,9.208843,6.004818,9.769263,6.244009,2228.6852883775805,1332.0699754022874,1.907394917295601,4565.8864339192705,2476.120450367802,HC
ID23_hc_0_0_0.wav_fragment_8.wav,-503.81256,83.62057,26.664139,18.996037,0.59260994,-6.227813,-8.502171,1.7485535,-6.954765,0.65225714,12.24932,-10.27522,7.4038305,5.6766753,-3.9109905,6.0911164,-2.2399893,5.128402,-7.8004885,-0.01205077,113.12633,47.774605,25.886177,31.868738,18.983358,18.224709,15.538284,11.734497,14.487752,10.574164,10.472673,15.295929,8.294873,9.394969,8.285289,6.892837,9.592295,6.875852,7.7670956,5.9556937,2340.3517073439184,1280.9608637239473,1.7981822521946544,4837.9425048828125,2407.307288944152,HC
ID23_hc_0_0_0.wav_fragment_9.wav,-519.706,86.53902,24.138453,14.216999,2.8785214,-5.753479,-9.662786,3.279009,-9.246291,-0.23429264,11.778125,-2.8136678,1.7824823,8.570434,0.8382938,2.1407628,-3.815723,4.409389,-7.0009527,-0.30651066,114.28991,48.514168,29.75581,22.845797,19.257061,14.302412,15.456775,12.029673,16.165186,11.093796,7.8812766,10.045329,7.2264504,8.49475,8.998266,5.3800807,8.529589,8.037089,8.604238,8.154727,2516.863274179957,1454.3300519460545,1.7754104698373578,5232.967122395833,2474.703026902662,HC
ID25_hc_0_0_0.wav_fragment_0.wav,-485.46597,74.77326,24.700687,28.114943,15.003094,-4.8344626,0.025030648,3.6110067,-5.7086,-4.8845572,1.3705329,2.3720188,-1.2375803,-1.9881606,1.5116012,0.66708714,2.1370072,0.42870972,-4.4670143,-0.58457524,105.75783,51.009712,28.745836,23.886106,16.087643,17.49188,13.556789,12.513923,13.640998,11.291508,11.215024,7.9490166,7.0047264,8.590196,7.7694283,5.9912558,8.664304,7.9697905,8.552912,7.7248507,2734.9237689283177,1789.1242189787301,1.2504428205018898,5309.828694661458,2769.2885128470834,HC
ID25_hc_0_0_0.wav_fragment_1.wav,-473.185,92.89618,15.044647,26.129097,7.0319715,-9.082473,2.9072967,0.6119399,-5.760501,-3.3093426,2.9101698,1.6254827,-3.566139,0.022162119,-1.155891,-1.5860059,0.66248804,-1.1500089,-6.5996237,2.630113,106.33055,47.061516,34.637318,23.63416,13.723765,22.27001,14.394651,13.543836,11.686707,12.0857725,10.987081,8.597905,8.228899,8.611061,8.3204365,6.9880404,7.4899836,7.700945,8.1383,6.2316556,2233.340619787337,1432.9332615123842,1.7034915975015965,4280.6711832682295,2449.1275622178932,HC
ID25_hc_0_0_0.wav_fragment_10.wav,-467.47818,80.654915,23.956968,17.951405,6.764976,-2.8815992,4.3781476,-0.017839892,-5.6064663,-1.7882133,4.5823035,1.6083055,-0.20571631,-0.54839295,-1.9951646,-0.9323552,2.7739084,1.0907757,-7.9163685,-0.67533565,110.287415,51.82934,37.640873,16.505306,16.755934,17.776888,13.007287,11.830044,13.638388,11.563978,9.092746,8.592546,7.491623,8.965398,6.8001876,6.8297176,6.5446053,6.581468,7.50669,6.1485972,2771.181325992025,1763.3655795782415,1.3267982058028711,5449.5452880859375,2794.561908419843,HC
ID25_hc_0_0_0.wav_fragment_11.wav,-610.0563,81.032425,27.52422,21.308237,14.9151745,2.9790404,5.0232124,9.794778,1.4676381,3.0847347,8.04107,8.80915,5.772516,8.84641,2.9605176,3.4032679,1.0661299,5.3140283,-0.877722,5.193331,73.04767,31.781488,21.8447,14.86829,13.449668,11.634134,12.224495,9.232234,8.043419,8.254517,7.9862943,6.1950912,7.1325116,5.2358227,6.310659,6.8711877,5.3533673,5.2420783,7.642262,5.235093,2601.035907067652,1058.7976514177392,1.242537409109259,6196.5281168619795,2101.5194723621594,HC
ID25_hc_0_0_0.wav_fragment_12.wav,-454.577,56.66408,22.212393,26.657543,15.934155,-4.190823,-9.445138,-1.9021629,0.32035065,-4.652534,0.7752777,-0.28425026,1.3896718,3.79858,-1.9997355,-3.9479692,2.051671,2.1440513,-8.6497755,3.0762115,117.91125,48.867825,30.083086,20.479977,15.72194,16.568066,17.034847,11.07728,10.721722,13.094603,10.519039,8.175375,7.154485,6.7900214,7.366706,7.6322317,7.3722506,5.2322564,8.898231,8.08037,3208.004627871104,1861.72310526393,1.0276552745679552,6242.635091145833,2556.9671911653927,HC
ID25_hc_0_0_0.wav_fragment_13.wav,-466.2862,79.89552,8.800928,25.071835,14.042505,-3.6757128,-3.2410803,-2.568724,-1.1655009,-2.1092901,2.9794233,-1.073458,0.8165169,3.6807404,-2.5198338,-4.058831,0.49885336,2.06039,-8.950688,2.336682,103.76192,44.799034,38.758152,20.773714,16.005209,16.896294,13.856745,12.847368,12.555215,10.961311,9.762138,9.552535,8.176707,9.021069,8.742071,8.252167,7.331708,7.3665695,7.1793017,5.2828164,2815.1701935352376,1507.777481628512,1.2529544549001936,5650.372314453125,2572.7739062122846,HC
ID25_hc_0_0_0.wav_fragment_14.wav,-477.51672,69.16379,21.560425,38.490826,12.377302,-5.837558,-3.5210767,0.6515681,-4.3452244,-6.508463,1.5224478,3.7901294,3.578585,4.3456826,0.04967534,-6.5455604,-2.1716092,0.24842097,-8.273094,4.029634,115.16765,53.716526,28.952507,29.408682,16.133286,21.892288,15.247479,11.803262,12.3832245,12.319561,10.806497,9.043571,7.344279,7.848052,7.5843678,7.423146,7.7271395,6.7565684,7.7737474,6.1350574,2797.509011558134,1640.7961464631733,1.2040844951127505,5539.316813151042,2499.8067966343365,HC
ID25_hc_0_0_0.wav_fragment_15.wav,-450.8985,64.10201,22.15437,30.889387,15.039404,-5.193356,-5.373774,-4.439641,-4.6021385,-5.4713845,1.9908448,-0.20247142,1.6551254,3.287537,0.9063064,-5.302105,-0.62752146,1.2915962,-9.531304,2.3271792,108.06422,43.983112,33.072605,26.82045,13.921749,18.03139,16.769474,13.981607,13.808714,14.283191,8.9681,9.0798855,6.8996563,8.542512,6.707256,7.203418,6.8971,6.0188184,10.730679,10.000961,2764.8838808282167,1834.1427234049588,1.4238581027496293,5262.076822916667,2647.973356889403,HC
